1303353999,2011-04-21 06:46:39,refurbished,LBA58,212222,MB+DIG  
1303349226,2011-04-21 05:27:06,,LBA17,212222,MB+DIG  
1303348024,2011-04-21 05:07:04,,LBC17,212222,MB+DIG  
1303346895,2011-04-21 04:48:15,,LBC51,212222,MB+DIG  
1303346875,2011-04-21 04:47:55,,LBC13,212222,MB+DIG  
1303343095,2011-04-21 03:44:55,refurbished,LBC42,212222,MB+DIG  
1303338431,2011-04-21 02:27:11,,LBA35,212222,MB+DIG  
1303333716,2011-04-21 01:08:36,refurbished,LBA15,212222,MB+DIG  
1303189278,2011-04-19 09:01:18,,LBC46,212222,MB+DIG  
1303185287,2011-04-19 07:54:47,,LBC58,212222,MB+DIG  
1303181297,2011-04-19 06:48:17,,EBC16,212222,MB+DIG  
1303181099,2011-04-19 06:44:59,,LBC45,212222,MB+DIG  
1303179898,2011-04-19 06:24:58,refurbished,LBC48,212222,MB+DIG  
1303178907,2011-04-19 06:08:27,,EBC50,212222,MB+DIG  
1303177798,2011-04-19 05:49:58,,LBC15,212222,MB+DIG  
1303157289,2011-04-19 00:08:09,,LBC27,212222,MB+DIG  
1303156593,2011-04-18 23:56:33,,LBA01,0,MB+DIG  
1303023192,2011-04-17 10:53:12,,LBA48,212222,MB  
1303021057,2011-04-17 10:17:37,,EBA51,212222,MB+DIG  
1303020253,2011-04-17 10:04:13,,EBA34,212222,MB+DIG  
1303016359,2011-04-17 08:59:19,,EBA50,212222,MB+DIG  
1303015824,2011-04-17 08:50:24,,LBC45,212222,DIG  
1303011042,2011-04-17 07:30:42,,LBC43,212222,MB+DIG  
1303003921,2011-04-17 05:32:01,,LBC39,212222,MB+DIG  
1302999551,2011-04-17 04:19:11,,LBC45,212222,DIG  
1302998242,2011-04-17 03:57:22,,LBC06,212222,MB+DIG  
1302966097,2011-04-16 19:01:37,,LBA63,212222,MB+DIG  
1302964772,2011-04-16 18:39:32,,LBC08,2121,MB+DIG  
1302964007,2011-04-16 18:26:47,,EBA48,212222,MB+DIG  
1302963187,2011-04-16 18:13:07,,LBA01,0,MB+DIG  
1302962953,2011-04-16 18:09:13,,LBC19,212222,MB+DIG  
1302906168,2011-04-16 02:22:48,,EBC17,212222,MB+DIG  
1302901345,2011-04-16 01:02:25,,LBC29,212222,MB+DIG  
1302900596,2011-04-16 00:49:56,,EBA37,212222,MB+DIG  
1302900558,2011-04-16 00:49:18,,LBA03,212222,MB+DIG  
1302899904,2011-04-16 00:38:24,,LBC11,212222,MB+DIG  
1302877610,2011-04-15 18:26:50,,LBA07,212222,MB+DIG  
1302877125,2011-04-15 18:18:45,,LBC13,212222,MB+DIG  
1302838275,2011-04-15 07:31:15,,LBC04,212222,MB+DIG  
1302834067,2011-04-15 06:21:07,refurbished,LBA15,212222,MB+DIG  
1302833691,2011-04-15 06:14:51,,EBC01,0,MB+DIG  
1302832516,2011-04-15 05:55:16,,LBC15,212222,MB+DIG  
1302831355,2011-04-15 05:35:55,,LBC17,212222,MB+DIG  
